id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion
GEO02_R_RWSTI4340,F1C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F2C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F3C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F4C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F5C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 12.20,
GEO02_R_RWSTI4340,F6C,2017-03-01 00:00:00,2017-04-01 00:00:00,744030.0,0.0,44574.0,0.0,1,0,1002.0,-1.0,-1.0,lane1,anyVehicle,
GEO02_R_RWSTI4340,F13C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F14C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F15C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F16C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F17C,2017-03-01 00:00:00,2017-04-01 00:00:00,0.0,0.0,44574.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 12.20,
GEO02_R_RWSTI4340,F18C,2017-03-01 00:00:00,2017-04-01 00:00:00,279739.0,0.0,44574.0,0.0,1,0,377.0,-1.0,-1.0,lane2,anyVehicle,
GEO02_R_RWSTI4340,F1C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F2C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F3C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F4C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F5C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 12.20,
GEO02_R_RWSTI4340,F6C,2017-04-01 00:00:00,2017-05-01 00:00:00,476998.0,0.0,30128.0,0.0,1,0,950.0,-1.0,-1.0,lane1,anyVehicle,
GEO02_R_RWSTI4340,F13C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F14C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F15C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F16C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F17C,2017-04-01 00:00:00,2017-05-01 00:00:00,0.0,0.0,30128.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 12.20,
GEO02_R_RWSTI4340,F18C,2017-04-01 00:00:00,2017-05-01 00:00:00,164012.0,0.0,30128.0,0.0,1,0,327.0,-1.0,-1.0,lane2,anyVehicle,
GEO02_R_RWSTI4340,F1C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F2C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F3C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F4C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F5C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 12.20,
GEO02_R_RWSTI4340,F6C,2017-05-01 00:00:00,2017-06-01 00:00:00,737715.0,0.0,44033.0,0.0,1,0,1005.0,-1.0,-1.0,lane1,anyVehicle,
GEO02_R_RWSTI4340,F13C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F14C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F15C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F16C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F17C,2017-05-01 00:00:00,2017-06-01 00:00:00,0.0,0.0,44033.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 12.20,
GEO02_R_RWSTI4340,F18C,2017-05-01 00:00:00,2017-06-01 00:00:00,272451.0,0.0,44033.0,0.0,1,0,371.0,-1.0,-1.0,lane2,anyVehicle,
GEO02_R_RWSTI4340,F1C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F2C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F3C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F4C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F5C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 12.20,
GEO02_R_RWSTI4340,F6C,2017-06-01 00:00:00,2017-07-01 00:00:00,735733.0,0.0,43081.0,0.0,1,0,1025.0,-1.0,-1.0,lane1,anyVehicle,
GEO02_R_RWSTI4340,F13C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F14C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F15C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F16C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F17C,2017-06-01 00:00:00,2017-07-01 00:00:00,0.0,0.0,43081.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 12.20,
GEO02_R_RWSTI4340,F18C,2017-06-01 00:00:00,2017-07-01 00:00:00,272506.0,0.0,43081.0,0.0,1,0,380.0,-1.0,-1.0,lane2,anyVehicle,
GEO02_R_RWSTI4340,F1C,2017-07-01 00:00:00,2017-08-01 00:00:00,0.0,0.0,44591.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 1.85 and lessThanOrEqualTo 2.40,
GEO02_R_RWSTI4340,F2C,2017-07-01 00:00:00,2017-08-01 00:00:00,0.0,0.0,44591.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 2.40 and lessThanOrEqualTo 5.60,
GEO02_R_RWSTI4340,F3C,2017-07-01 00:00:00,2017-08-01 00:00:00,0.0,0.0,44591.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 5.60 and lessThanOrEqualTo 11.50,
GEO02_R_RWSTI4340,F4C,2017-07-01 00:00:00,2017-08-01 00:00:00,0.0,0.0,44591.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 11.50 and lessThanOrEqualTo 12.20,
GEO02_R_RWSTI4340,F5C,2017-07-01 00:00:00,2017-08-01 00:00:00,0.0,0.0,44591.0,0.0,1,0,0.0,-1.0,-1.0,lane1,greaterThan 12.20,
GEO02_R_RWSTI4340,F6C,2017-07-01 00:00:00,2017-08-01 00:00:00,733568.0,0.0,44591.0,0.0,1,0,987.0,-1.0,-1.0,lane1,anyVehicle,
GEO02_R_RWSTI4340,F13C,2017-07-01 00:00:00,2017-08-01 00:00:00,0.0,0.0,44591.0,0.0,1,0,0.0,-1.0,-1.0,lane2,greaterThan 1.85 and lessThanOrEqualTo 2.40,
