"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-01","24.9",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-02","24.6",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-03","54.0",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-04","31.5",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-05","59.8",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-06","77.1",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-07","120.0",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-08","89.4",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-09","26.4",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-10","75.1",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-11","72.1",",,,E"
"GME00126070","SCHMIERITZ WELTWITZ, GM","50.7294","11.7856","349.0","2017-12","46.0",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-01","52.8","1,,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-02","45.3",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-03","46.2",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-04","34.8",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-05","25.8",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-06","108.3",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-07","152.7",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-08","59.8",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-11","72.8",",,,E"
"GME00130570","WUNSTORF, GM","52.4581","9.4281","57.0","2017-12","72.8",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-01","64.2",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-02","64.8",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-03","43.4",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-04","24.0",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-05","33.8",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-06","87.7",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-07","140.7",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-08","54.1",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-09","95.9",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-10","62.9",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-11","65.4",",,,E"
"GMM00010321","DIEPHOLZ, GM","52.5903","8.3464","39.0","2017-12","81.3",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-01","110.7",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-02","93.7",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-03","112.1",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-04","53.2",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-05","81.3",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-06","86.1",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-07","216.0",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-08","170.2",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-09","88.8",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-10","196.2",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-11","185.3",",,,E"
"GME00128494","SCHMUCKE, GM","50.6556","10.7708","937.0","2017-12","136.2",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-01","70.9",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-02","82.1",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-03","55.3",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-04","29.5",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-05","39.5",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-06","83.5",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-07","130.6",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-08","68.9",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-09","125.3",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-10","96.5",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-11","86.0",",,,E"
"NLE00108986","BARENDRECHT, NL","51.8667","4.5331","0.0","2017-12","144.0",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-01","20.4",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-02","32.2",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-03","24.7",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-04","2.3",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-05","61.1",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-06","59.7",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-07","105.5",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-08","66.7",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-09","40.2",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-10","21.5",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-11","51.3",",,,E"
"GME00128014","BAD KREUZNACH, GM","49.8517","7.8725","102.0","2017-12","72.8",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-01","68.5",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-02","82.1",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-03","70.8",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-04","34.8",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-05","27.3",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-06","106.7",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-07","187.0",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-08","41.8",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-09","145.7",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-10","88.3",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-11","80.8",",,,E"
"NLE00108982","ASSEN, NL","53.0","6.6","12.0","2017-12","129.5",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-01","53.0",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-02","70.6",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-03","58.1",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-04","45.7",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-05","43.3",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-06","132.1",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-07","91.1",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-08","121.5",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-09","108.7",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-10","122.8",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-11","100.9",",,,E"
"GME00129106","WAGERSROTT, GM","54.6667","9.8044","40.0","2017-12","98.9",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-01","61.3",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-02","81.1",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-03","44.0",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-04","33.8",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-05","29.1",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-06","58.5",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-07","113.8",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-08","96.1",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-09","216.2",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-10","66.6",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-11","111.1",",,,E"
"NLE00108984","ASSENDELFT, NL","52.4667","4.7331","2.0","2017-12","129.6",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-01","44.6",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-02","58.0",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-03","58.1",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-04","20.6",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-05","53.3",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-06","35.2",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-07","72.7",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-08","58.3",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-09","81.9",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-10","41.9",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-11","52.9",",,,E"
"GME00129346","TONISVORST, GM","51.2908","6.445","37.0","2017-12","115.3",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-01","73.4",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-02","89.0",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-03","72.8",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-04","25.8",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-05","33.7",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-06","77.0",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-07","110.2",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-08","68.0",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-09","161.5",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-10","76.3",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-11","81.6",",,,E"
"NLE00108990","BEEKBERGEN, NL","52.1667","5.9667","25.0","2017-12","183.3",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-01","67.6",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-02","77.5",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-03","77.9",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-04","33.6",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-05","32.2",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-06","56.9",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-07","105.4",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-08","88.6",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-09","103.0",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-10","61.6",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-11","77.6",",,,E"
"NLE00152462","WAGENINGEN VEENKAMPEN, NL","51.9814","5.6217","5.0","2017-12","124.0","3,,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-01","57.8",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-02","46.6",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-03","58.8",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-04","33.0",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-05","43.9",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-06","97.3",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-07","122.2",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-08","86.4",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-09","81.4",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-10","67.5",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-11","84.5",",,,E"
"GME00132502","CELLE STADT, GM","52.6164","10.0739","33.0","2017-12","68.3",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-01","59.0",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-02","63.1",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-03","41.4",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-04","21.6",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-05","13.6",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-06","53.8",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-07","59.3",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-08","83.1",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-09","171.6",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-10","69.7",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-11","97.5",",,,E"
"NLE00152468","DE KOOY, NL","52.9267","4.7808","1.0","2017-12","114.0",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-01","31.2",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-02","24.0",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-03","55.4",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-04","21.3",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-05","32.2",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-06","94.7",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-07","194.2",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-08","82.1",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-09","53.3",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-10","70.0",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-11","65.1",",,,E"
"GME00131410","MOORGRUND GRAFEN NITZENDORF, GM","50.8433","10.2528","283.0","2017-12","63.0",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-01","25.9",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-02","22.6",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-03","49.5",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-04","25.6",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-05","59.6",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-06","70.0",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-07","125.2",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-08","73.6",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-09","54.5",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-10","44.5",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-11","79.2",",,,E"
"GM000004063","BAMBERG, GM","49.8753","10.9217","240.0","2017-12","68.3",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-01","80.3",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-02","63.4",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-03","53.1",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-04","14.5",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-05","25.8",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-06","55.6",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-07","116.9",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-08","89.5",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-09","169.1",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-10","61.0",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-11","83.3",",,,E"
"NLE00108978","ANNA JACOBA POLDER, NL","51.6331","4.1331","1.0","2017-12","131.7",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-01","21.7",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-02","39.8",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-03","56.7",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-04","22.4",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-05","76.9",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-06","69.8",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-07","123.9",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-08","56.3",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-09","54.8",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-10","47.8",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-11","81.3",",,,E"
"GME00126082","MILTENBERG, GM","49.7131","9.2267","128.0","2017-12","96.6",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-01","37.0",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-02","32.3",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-03","78.5",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-04","64.4",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-05","44.0",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-06","89.6",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-07","65.9",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-08","77.3",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-09","42.6",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-10","95.8",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-11","76.0",",,,E"
"GME00127174","PARSBERG OBERPFALZ EGLWANG, GM","49.1517","11.6908","549.0","2017-12","60.8",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-01","19.0",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-02","23.0",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-03","45.4",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-04","22.5",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-05","80.0",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-06","47.7",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-07","130.1",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-08","70.0",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-09","79.0",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-10","47.3",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-11","77.7",",,,E"
"GME00128266","SCHAAFHEIM SCHLIERBACH, GM","49.9203","8.9681","155.0","2017-12","72.4",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-01","32.7",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-02","37.6",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-03","38.4",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-04","22.0",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-05","75.2",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-06","91.4",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-07","134.4",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-08","66.3",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-09","36.3",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-10","44.3",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-11","69.1",",,,E"
"GME00129598","UMMENDORF, GM","52.1617","11.1767","162.0","2017-12","33.2",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-01","65.5",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-02","68.0",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-03","53.9",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-04","36.9",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-05","31.8",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-06","103.1",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-07","69.1",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-08","87.2",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-09","169.2",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-10","87.6",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-11","120.2",",,,E"
"NLE00108976","ANJUM, NL","53.3831","6.1331","1.0","2017-12","105.5",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-01","20.5",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-02","34.9",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-03","44.9",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-04","61.2",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-05","79.2",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-06","89.3",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-07","97.4",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-08","89.4",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-09","33.8",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-10","40.1",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-11","78.2",",,,E"
"GME00122710","GEISINGEN, GM","47.925","8.6481","672.0","2017-12","66.8",",,,E"
"NLE00108970","AMERONGEN, NL","52.0","5.4667","6.0","2017-01","72.2",",,,E"
"NLE00108970","AMERONGEN, NL","52.0","5.4667","6.0","2017-02","96.6",",,,E"
"NLE00108970","AMERONGEN, NL","52.0","5.4667","6.0","2017-03","66.4",",,,E"
"NLE00108970","AMERONGEN, NL","52.0","5.4667","6.0","2017-04","43.7",",,,E"
